Year,state,state_po,state_FIPS,state_census_code,state_ICPSR,electoral stage,special election,candidate,candidate_party,party_simplified,write-in candidates,candidate votes,total votes,unofficial_result
1978,MASSACHUSETTS,MA,25,14,3,gen,FALSE,PAUL E. TSONGAS,DEMOCRAT,DEMOCRAT,FALSE,1093283,1985700,FALSE
1978,MASSACHUSETTS,MA,25,14,3,gen,FALSE,EDWARD W. BROOKE,REPUBLICAN,REPUBLICAN,FALSE,890584,1985700,FALSE
1978,MICHIGAN,MI,26,34,23,gen,FALSE,CARL LEVIN,DEMOCRAT,DEMOCRAT,FALSE,1484193,2846630,FALSE
1978,MICHIGAN,MI,26,34,23,gen,FALSE,ROBERT P. GRIFFIN,REPUBLICAN,REPUBLICAN,FALSE,1362165,2846630,FALSE
1978,MICHIGAN,MI,26,34,23,gen,FALSE,SCATTER,,OTHER,FALSE,272,2846630,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,BOB SHORT,DEMOCRAT,DEMOCRAT,FALSE,538675,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,PAUL HELM,AMERICAN,OTHER,FALSE,45402,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,BRIAN JOHN COYLE,PUBLIC INTEREST INDEPENDENT,OTHER,FALSE,8083,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,DAVID DURENBERGER,REPUBLICAN,REPUBLICAN,FALSE,957908,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,JEAN T. BRUST,WORKERS,OTHER,FALSE,3891,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,WENDELL ANDERSON,DEMOCRAT,DEMOCRAT,FALSE,638375,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,SAL CARLONE,AMERICAN,OTHER,FALSE,23261,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,LEONARD RICHARDS,LIBERTARIAN,LIBERTARIAN,FALSE,2992,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,FREDERICK HEWITT,LIBERTARIAN,LIBERTARIAN,FALSE,4116,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,WILLIAM PETERSON,SOCIALIST WORKERS,OTHER,FALSE,9856,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,NA,NA,OTHER,TRUE,878,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,TRUE,CHRISTINE FRANK,SOCIALIST,OTHER,FALSE,11397,1558376,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,NA,NA,OTHER,TRUE,72,1580622,FALSE
1978,MINNESOTA,MN,27,41,33,gen,FALSE,RUDOLPH E. BOSCHWITZ,REPUBLICAN,REPUBLICAN,FALSE,894092,1580622,FALSE
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,MAURICE DANTIN,DEMOCRAT,DEMOCRAT,FALSE,187541,590236,FALSE
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,JAMES CHARLES EVERS,INDEPENDENT,OTHER,FALSE,133646,590236,FALSE
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,HENRY JAY KIRKSEY,INDEPENDENT,OTHER,FALSE,1747,590236,FALSE
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,THAD COCHRAN,REPUBLICAN,REPUBLICAN,FALSE,267302,590236,FALSE
1978,MONTANA,MT,30,81,64,gen,FALSE,MAX BAUCUS,DEMOCRAT,DEMOCRAT,FALSE,160353,287942,FALSE
1978,MONTANA,MT,30,81,64,gen,FALSE,LARRY WILLIAMS,REPUBLICAN,REPUBLICAN,FALSE,127589,287942,FALSE
1978,NEBRASKA,NE,31,46,35,gen,FALSE,DONALD EUGENE SHASTEN,REPUBLICAN,REPUBLICAN,FALSE,159706,493802,FALSE
1978,NEBRASKA,NE,31,46,35,gen,FALSE,JAMES J. EXON,DEMOCRAT,DEMOCRAT,FALSE,334096,493802,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,CRAIG FRANKLIN,LIBERTARIAN,LIBERTARIAN,FALSE,2070,263760,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,GORDON J. HUMPHREY,REPUBLICAN,REPUBLICAN,FALSE,133745,263760,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,THOMAS J. MCINTYRE,DEMOCRAT,DEMOCRAT,FALSE,127945,263760,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JACK MOYERS,INDEPENDENT,OTHER,FALSE,3809,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JEFFREY BELL,REPUBLICAN,REPUBLICAN,FALSE,844200,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,BILL BRADLEY,DEMOCRAT,DEMOCRAT,FALSE,1082960,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,ROBERT BROWN,LABOR,OTHER,FALSE,3656,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,J. M. CARTER JR. ,INDEPENDENT,OTHER,FALSE,3618,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,HERBERT HARRY SHAW,INDEPENDENT,OTHER,FALSE,4736,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,WILLIAM R. THORN,INDEPENDENT,OTHER,FALSE,2776,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JASPER C. GOULD,INDEPENDENT,OTHER,FALSE,2955,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,ALICE CONNER,INDEPENDENT,OTHER,FALSE,2384,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,PAUL FERGUSON,INDEPENDENT,OTHER,FALSE,2604,1957515,FALSE
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,BILL GAHRES,INDEPENDENT,OTHER,FALSE,3817,1957515,FALSE
1978,NEW MEXICO,NM,35,85,66,gen,FALSE,TONEY ANAYA,DEMOCRAT,DEMOCRAT,FALSE,160045,343487,FALSE
1978,NEW MEXICO,NM,35,85,66,gen,FALSE,PETE V. DOMENICI,REPUBLICAN,REPUBLICAN,FALSE,183442,343487,FALSE
1978,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JESSE HELMS,REPUBLICAN,REPUBLICAN,FALSE,619151,1135814,FALSE
1978,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JOHN RANDOLPH INGRAM,DEMOCRAT,DEMOCRAT,FALSE,516663,1135814,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,ROBERT B. KAMM,REPUBLICAN,REPUBLICAN,FALSE,247857,754264,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,GLENN E. HAGER,INDEPENDENT,OTHER,FALSE,3875,754264,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,PAUL EDWARD TRENT,INDEPENDENT,OTHER,FALSE,3015,754264,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,RICHARD KING CARTER,INDEPENDENT,OTHER,FALSE,2209,754264,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,DAVID LYLE BOREN,DEMOCRAT,DEMOCRAT,FALSE,493953,754264,FALSE
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,RILEY DONICA,INDEPENDENT,OTHER,FALSE,3355,754264,FALSE
1978,OREGON,OR,41,92,72,gen,FALSE,NA,NA,OTHER,TRUE,737,892518,FALSE
1978,OREGON,OR,41,92,72,gen,FALSE,MARK HATFIELD,REPUBLICAN,REPUBLICAN,FALSE,550165,892518,FALSE
1978,OREGON,OR,41,92,72,gen,FALSE,VERN COOK,DEMOCRAT,DEMOCRAT,FALSE,341616,892518,FALSE
1978,RHODE ISLAND,RI,44,15,5,gen,FALSE,CLAIBORNE PELL,DEMOCRAT,DEMOCRAT,FALSE,229557,305618,FALSE
1978,RHODE ISLAND,RI,44,15,5,gen,FALSE,JAMES G. REYONLDS,REPUBLICAN,REPUBLICAN,FALSE,76061,305618,FALSE
1978,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,STROM THURMOND,REPUBLICAN,REPUBLICAN,FALSE,351917,632063,FALSE
1978,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,CHARLES D. RAVENEL,DEMOCRAT,DEMOCRAT,FALSE,280146,632063,FALSE
1978,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,DON BARNETT,DEMOCRAT,DEMOCRAT,FALSE,84767,255599,FALSE
1978,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,LARRY PRESSLER,REPUBLICAN,REPUBLICAN,FALSE,170832,255599,FALSE
1978,TENNESSEE,TN,47,62,54,gen,FALSE,HOWARD H. BAKER,REPUBLICAN,REPUBLICAN,FALSE,642644,1157094,FALSE
1978,TENNESSEE,TN,47,62,54,gen,FALSE,THOMAS J. ANDERSON,INDEPENDENT,OTHER,FALSE,45908,1157094,FALSE
1978,TENNESSEE,TN,47,62,54,gen,FALSE,JANE ESKIND,DEMOCRAT,DEMOCRAT,FALSE,466228,1157094,FALSE
1978,TENNESSEE,TN,47,62,54,gen,FALSE,NA,NA,OTHER,TRUE,71,1157094,FALSE
1978,TENNESSEE,TN,47,62,54,gen,FALSE,FERN LUCIUS KEASLER,INDEPENDENT,OTHER,FALSE,2243,1157094,FALSE
1978,TEXAS,TX,48,74,49,gen,FALSE,MIGUEL PENDAS,SOCIALIST WORKERS,OTHER,FALSE,4018,2312540,FALSE
1978,TEXAS,TX,48,74,49,gen,FALSE,ROBERT KRUEGER,DEMOCRAT,DEMOCRAT,FALSE,1139149,2312540,FALSE
1978,TEXAS,TX,48,74,49,gen,FALSE,JOHN G. TOWER,REPUBLICAN,REPUBLICAN,FALSE,1151376,2312540,FALSE
1978,TEXAS,TX,48,74,49,gen,FALSE,OTHER,,OTHER,FALSE,128,2312540,FALSE
1978,TEXAS,TX,48,74,49,gen,FALSE,LUIS A. DIAZ DE LOEN,LA RAZA UNIDA,OTHER,FALSE,17869,2312540,FALSE
1978,VIRGINIA,VA,51,54,40,gen,FALSE,ANDREW P. MILLER,DEMOCRAT,DEMOCRAT,FALSE,608511,1222256,FALSE
1978,VIRGINIA,VA,51,54,40,gen,FALSE,JOHN WILLIAM WARNER,REPUBLICAN,REPUBLICAN,FALSE,613232,1222256,FALSE
1978,VIRGINIA,VA,51,54,40,gen,FALSE,NA,NA,OTHER,TRUE,513,1222256,FALSE
1978,WEST VIRGINIA,WV,54,55,56,gen,FALSE,ARCH A. MOORE JR. ,REPUBLICAN,REPUBLICAN,FALSE,244317,493351,FALSE
1978,WEST VIRGINIA,WV,54,55,56,gen,FALSE,JENNINGS RANDOLPH,DEMOCRAT,DEMOCRAT,FALSE,249034,493351,FALSE
1978,WYOMING,WY,56,83,68,gen,FALSE,RAYMOND B. WHITAKER,DEMOCRAT,DEMOCRAT,FALSE,82908,133364,FALSE
1978,WYOMING,WY,56,83,68,gen,FALSE,ALAN KOOI SIMPSON,REPUBLICAN,REPUBLICAN,FALSE,50456,133364,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,JIM FOLSOM JR.,DEMOCRAT,DEMOCRAT,FALSE,610175,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,JEREMIAH DENTON,REPUBLICAN,REPUBLICAN,FALSE,650362,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,OTHER,FALSE,2973,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,WILLIAM A. CREW,LIBERTARIAN,LIBERTARIAN,FALSE,13098,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,MICHAEL R.A. ERDEY,CONSERVATIVE,OTHER,FALSE,15989,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,JIM PARTAIN,STATESMAN,OTHER,FALSE,2649,1296757,FALSE
1980,ALABAMA,AL,1,63,41,gen,FALSE,MOHAMMED OLIVER,SOCIALIST WORKERS,OTHER,FALSE,1511,1296757,FALSE
1980,ALASKA,AK,2,94,81,gen,FALSE,CLARK S. GRUENING,DEMOCRAT,DEMOCRAT,FALSE,72007,156762,FALSE
1980,ALASKA,AK,2,94,81,gen,FALSE,NA,NA,OTHER,TRUE,596,156762,FALSE
1980,ALASKA,AK,2,94,81,gen,FALSE,FRANK H. MURKOWSKI,REPUBLICAN,REPUBLICAN,FALSE,84159,156762,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,13,874238,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,JOSEFINA OTERO,SOCIALIST WORKERS,OTHER,FALSE,3266,874238,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,BARRY GOLDWATER,REPUBLICAN,REPUBLICAN,FALSE,432371,874238,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,FRED R. ESSER,LIBERTARIAN,LIBERTARIAN,FALSE,12008,874238,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,LORENZO TORREZ,PEOPLE BEFORE PROFITS,OTHER,FALSE,3608,874238,FALSE
1980,ARIZONA,AZ,4,86,61,gen,FALSE,BILL SCHULZ,DEMOCRAT,DEMOCRAT,FALSE,422972,874238,FALSE
1980,ARKANSAS,AR,5,71,42,gen,FALSE,NA,NA,OTHER,TRUE,331,808812,FALSE
1980,ARKANSAS,AR,5,71,42,gen,FALSE,DALE BUMPERS,DEMOCRAT,DEMOCRAT,FALSE,477905,808812,FALSE
1980,ARKANSAS,AR,5,71,42,gen,FALSE,BILL CLARK,REPUBLICAN,REPUBLICAN,FALSE,330576,808812,FALSE
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,PAUL GANN,REPUBLICAN,REPUBLICAN,FALSE,3091671,8324012,FALSE
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,JAMES C. (JIM) GRIFFIN,AMERICAN INDEPENDENT,OTHER,FALSE,129573,8324012,FALSE
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,DAVID WALD,PEACE AND FREEDOM,OTHER,FALSE,196260,8324012,FALSE
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,DAVID BERGLAND,LIBERTARIAN,LIBERTARIAN,FALSE,202410,8324012,FALSE
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,ALAN CRANSTON,DEMOCRAT,DEMOCRAT,FALSE,4704098,8324012,FALSE
1980,COLORADO,CO,8,84,62,gen,FALSE,EARL HIGGERSON,STATESMAN,OTHER,FALSE,7265,1173142,FALSE
1980,COLORADO,CO,8,84,62,gen,FALSE,HENRY JOHN OLSHAW,UNAFFILIATED-AMERICAN,OTHER,FALSE,4081,1173142,FALSE
1980,COLORADO,CO,8,84,62,gen,FALSE,GARY HART,DEMOCRAT,DEMOCRAT,FALSE,590501,1173142,FALSE
1980,COLORADO,CO,8,84,62,gen,FALSE,MARY ESTILL BUCHANAN,REPUBLICAN,REPUBLICAN,FALSE,571295,1173142,FALSE
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,NA,NA,OTHER,TRUE,114,1356075,FALSE
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,LOUIS ZEMEL,CITIZENS,OTHER,FALSE,4772,1356075,FALSE
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,CHRISTOPHER J. DODD,DEMOCRAT,DEMOCRAT,FALSE,763969,1356075,FALSE
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,GERARD G. BRENNAN,LIBERTARIAN,LIBERTARIAN,FALSE,5336,1356075,FALSE
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,JAMES L. BUCKLEY,REPUBLICAN,REPUBLICAN,FALSE,581884,1356075,FALSE
1980,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,OTHER,TRUE,159,3528028,FALSE
1980,FLORIDA,FL,12,59,43,gen,FALSE,BILL GUNTER,DEMOCRAT,DEMOCRAT,FALSE,1705409,3528028,FALSE
1980,FLORIDA,FL,12,59,43,gen,FALSE,PAULA HAWKINS,REPUBLICAN,REPUBLICAN,FALSE,1822460,3528028,FALSE
1980,GEORGIA,GA,13,58,44,gen,FALSE,HERMAN E. TALMADGE,DEMOCRAT,DEMOCRAT,FALSE,776143,1579829,FALSE
1980,GEORGIA,GA,13,58,44,gen,FALSE,MACK MATTINGLY,REPUBLICAN,REPUBLICAN,FALSE,803686,1579829,FALSE
1980,HAWAII,HI,15,95,82,gen,FALSE,BUD SHASTEEN,LIBERTARIAN,LIBERTARIAN,FALSE,10453,288006,FALSE
1980,HAWAII,HI,15,95,82,gen,FALSE,DANIEL K. INOUYE,DEMOCRAT,DEMOCRAT,FALSE,224485,288006,FALSE
1980,HAWAII,HI,15,95,82,gen,FALSE,COOPER BROWN,REPUBLICAN,REPUBLICAN,FALSE,53068,288006,FALSE
1980,IDAHO,ID,16,82,63,gen,FALSE,STEVE SYMMS,REPUBLICAN,REPUBLICAN,FALSE,218701,439647,FALSE
1980,IDAHO,ID,16,82,63,gen,FALSE,FRANK CHURCH,DEMOCRAT,DEMOCRAT,FALSE,214439,439647,FALSE
1980,IDAHO,ID,16,82,63,gen,FALSE,LARRY FULLMER,LIBERTARIAN,LIBERTARIAN,FALSE,6507,439647,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,DAVID C. O'NEAL,REPUBLICAN,REPUBLICAN,FALSE,1946296,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,ALAN J. DIXON,DEMOCRAT,DEMOCRAT,FALSE,2565302,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,SIDNEY LENS,CITIZENS,OTHER,FALSE,19213,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,BRUCE GREEN,LIBERTARIAN,LIBERTARIAN,FALSE,29328,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,MICHAEL SORIANO,WORKERS WORLD,OTHER,FALSE,5626,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,NA,NA,OTHER,TRUE,96,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,CHARLES F. WILSON,COMMUNIST,OTHER,FALSE,11453,4580029,FALSE
1980,ILLINOIS,IL,17,33,21,gen,FALSE,BURTON LEE ARTZ,SOCIALIST WORKERS,OTHER,FALSE,2715,4580029,FALSE
1980,INDIANA,IN,18,32,22,gen,FALSE,BIRCH BAYH,DEMOCRAT,DEMOCRAT,FALSE,1015962,2198376,FALSE
1980,INDIANA,IN,18,32,22,gen,FALSE,DAN QUAYLE,REPUBLICAN,REPUBLICAN,FALSE,1182414,2198376,FALSE
1980,IOWA,IA,19,42,31,gen,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,REPUBLICAN,FALSE,683014,1276986,FALSE
1980,IOWA,IA,19,42,31,gen,FALSE,GARRY DE YOUNG,BY PETITION,OTHER,FALSE,5858,1276986,FALSE
1980,IOWA,IA,19,42,31,gen,FALSE,JOHN INGRAM HENDERSON,BY PETITION,OTHER,FALSE,2336,1276986,FALSE
1980,IOWA,IA,19,42,31,gen,FALSE,ROBERT V. HENGERER,LIBERTARIAN,LIBERTARIAN,FALSE,4233,1276986,FALSE
1980,IOWA,IA,19,42,31,gen,FALSE,JOHN CULVER,DEMOCRAT,DEMOCRAT,FALSE,581545,1276986,FALSE
1980,KANSAS,KS,20,47,32,gen,FALSE,BOB DOLE,REPUBLICAN,REPUBLICAN,FALSE,598686,938957,FALSE
1980,KANSAS,KS,20,47,32,gen,FALSE,JOHN SIMPSON,DEMOCRAT,DEMOCRAT,FALSE,340271,938957,FALSE
1980,KENTUCKY,KY,21,61,51,gen,FALSE,WENDELL H. FORD,DEMOCRAT,DEMOCRAT,FALSE,720891,1106920,FALSE
1980,KENTUCKY,KY,21,61,51,gen,FALSE,MARY LOUISE FOUST,REPUBLICAN,REPUBLICAN,FALSE,386029,1106920,FALSE
1980,LOUISIANA,LA,22,72,45,gen,FALSE,NAOMI BRACEY,NO PARTY,OTHER,FALSE,6374,841013,FALSE
1980,LOUISIANA,LA,22,72,45,gen,FALSE,LOUIS WOODY JENKINS,DEMOCRAT,DEMOCRAT,FALSE,325922,841013,FALSE
1980,LOUISIANA,LA,22,72,45,gen,FALSE,RUSSELL B. LONG,DEMOCRAT,DEMOCRAT,FALSE,484770,841013,FALSE
1980,LOUISIANA,LA,22,72,45,gen,FALSE,JERRY C. BARDWELL,REPUBLICAN,REPUBLICAN,FALSE,13739,841013,FALSE
1980,LOUISIANA,LA,22,72,45,gen,FALSE,ROBERT MAX ROSS,REPUBLICAN,REPUBLICAN,FALSE,10208,841013,FALSE
1980,MARYLAND,MD,24,52,52,gen,FALSE,CHARLES MCC. MATHIAS JR. ,REPUBLICAN,REPUBLICAN,FALSE,850970,1286088,FALSE
1980,MARYLAND,MD,24,52,52,gen,FALSE,EDWARD T. CONROY,DEMOCRAT,DEMOCRAT,FALSE,435118,1286088,FALSE
1980,MISSOURI,MO,29,43,34,gen,FALSE,GENE MCNARY,REPUBLICAN,REPUBLICAN,FALSE,985399,2066965,FALSE
1980,MISSOURI,MO,29,43,34,gen,FALSE,THOMAS F. EAGLETON,DEMOCRAT,DEMOCRAT,FALSE,1074859,2066965,FALSE
1980,MISSOURI,MO,29,43,34,gen,FALSE,MARTHA PETTIS,SOCIALIST WORKERS,OTHER,FALSE,6707,2066965,FALSE
1980,NEVADA,NV,32,88,65,gen,FALSE,ALLEN HACKER,LIBERTARIAN,LIBERTARIAN,FALSE,6920,243273,FALSE
1980,NEVADA,NV,32,88,65,gen,FALSE,PAUL LAXALT,REPUBLICAN,REPUBLICAN,FALSE,144224,243273,FALSE
1980,NEVADA,NV,32,88,65,gen,FALSE,MARY GOJACK,DEMOCRAT,DEMOCRAT,FALSE,92129,243273,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,WARREN RUDMAN,REPUBLICAN,REPUBLICAN,FALSE,195559,375060,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JOHN A. DURKIN,DEMOCRAT,DEMOCRAT,FALSE,179455,375060,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,NA,NA,OTHER,TRUE,46,375060,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,RICHARD SAVADEL,FREE LIBERTARIAN,OTHER,FALSE,21465,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,THOMAS SOTO,WORKERS WORLD,OTHER,FALSE,3643,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,REPUBLICAN,REPUBLICAN,FALSE,2272082,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,RIGHT TO LIFE,OTHER,FALSE,152470,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,CONSERVATIVE,OTHER,FALSE,275100,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,NA,NA,OTHER,TRUE,73,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,WILLIAM R. SCOTT,COMMUNIST,OTHER,FALSE,4161,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,VICTOR A. NIETO,SOCIALIST WORKERS,OTHER,FALSE,2715,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,ELIZABETH HOLTZMAN,DEMOCRAT,DEMOCRAT,FALSE,2618661,6014914,FALSE
1980,NEW YORK,NY,36,21,13,gen,FALSE,JACOB K. JAVITS,LIBERAL,OTHER,FALSE,664544,6014914,FALSE
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,F. W. (RICK) PASOTTO,LIBERTARIAN,LIBERTARIAN,FALSE,7602,1797665,FALSE
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,ROBERT MORGAN,DEMOCRAT,DEMOCRAT,FALSE,887653,1797665,FALSE
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JOHN P. EAST,REPUBLICAN,REPUBLICAN,FALSE,898064,1797665,FALSE
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,REBECCA FINCH,SOCIALIST WORKERS,OTHER,FALSE,4346,1797665,FALSE
1980,OHIO,OH,39,31,24,gen,FALSE,JAMES E. BETTS,REPUBLICAN,REPUBLICAN,FALSE,1137695,4027303,FALSE
1980,OHIO,OH,39,31,24,gen,FALSE,JOHN E. POWERS,INDEPENDENT,OTHER,FALSE,76412,4027303,FALSE
1980,OHIO,OH,39,31,24,gen,FALSE,JOHN GLENN,DEMOCRAT,DEMOCRAT,FALSE,2770786,4027303,FALSE
1980,OHIO,OH,39,31,24,gen,FALSE,NA,NA,OTHER,TRUE,42410,4027303,FALSE
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,ROBERT MURPHY,LIBERTARIAN,LIBERTARIAN,FALSE,9757,1098294,FALSE
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,DON NICKLES,REPUBLICAN,REPUBLICAN,FALSE,587252,1098294,FALSE
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,CHARLES NESBITT,INDEPENDENT,OTHER,FALSE,21179,1098294,FALSE
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,PAUL E. TRENT,INDEPENDENT,OTHER,FALSE,1823,1098294,FALSE
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,ANDY COATS,DEMOCRAT,DEMOCRAT,FALSE,478283,1098294,FALSE
1980,OREGON,OR,41,92,72,gen,FALSE,TED KULONGOSKI,DEMOCRAT,DEMOCRAT,FALSE,501963,1140494,FALSE
1980,OREGON,OR,41,92,72,gen,FALSE,BOB PACKWOOD,REPUBLICAN,REPUBLICAN,FALSE,594290,1140494,FALSE
1980,OREGON,OR,41,92,72,gen,FALSE,NA,NA,OTHER,TRUE,555,1140494,FALSE
1980,OREGON,OR,41,92,72,gen,FALSE,TONIE NATHAN,LIBERTARIAN,LIBERTARIAN,FALSE,43686,1140494,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,PETE FLAHERTY,DEMOCRAT,DEMOCRAT,FALSE,2122391,4418042,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,LINDA MOHRBACHER,SOCIALIST WORKERS,OTHER,FALSE,27229,4418042,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,LEE FRISSELL,CITIZENS,OTHER,FALSE,16089,4418042,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,ARLEN SPECTER,REPUBLICAN,REPUBLICAN,FALSE,2230404,4418042,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,FRANK KINCES,COMMUNIST,OTHER,FALSE,3334,4418042,FALSE
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,DAVID K. WALTER,LIBERTARIAN,LIBERTARIAN,FALSE,18595,4418042,FALSE
1980,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,MARSHALL MAYS,REPUBLICAN,REPUBLICAN,FALSE,257946,870500,FALSE
1980,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,ERNEST FRITZ HOLLINGS,DEMOCRAT,DEMOCRAT,FALSE,612554,870500,FALSE
1980,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,JAMES ABDNOR,REPUBLICAN,REPUBLICAN,FALSE,190594,327478,FALSE
